Inflect krótkometrażowy | ADJ;ACC(SG,MASC,ANIM)	krótkometrażowego
Inflect krótkometrażowy | ADJ;ACC(SG,MASC,HUM)	krótkometrażowego
Inflect krótkometrażowy | ADJ;GEN(SG,NEUT)	krótkometrażowego
Inflect krótkometrażowy | ADJ;DAT(SG,FEM)	krótkometrażowej
Inflect krótkometrażowy | ADJ;ESS(SG,FEM)	krótkometrażowej
Inflect krótkometrażowy | ADJ;GEN(SG,FEM)	krótkometrażowej
Inflect krótkometrażowy | ADJ;DAT(SG,NEUT)	krótkometrażowemu
Inflect krótkometrażowy | ADJ;NOM(PL,MASC,HUM)	krótkometrażowi
Inflect krótkometrażowy | ADJ;ACC(SG,MASC,INAN)	krótkometrażowy
Inflect krótkometrażowy | ADJ;NOM(SG,MASC)	krótkometrażowy
Inflect krótkometrażowy | ADJ;ESS(PL)	krótkometrażowych
Inflect krótkometrażowy | ADJ;GEN(PL)	krótkometrażowych
Inflect krótkometrażowy | ADJ;ACC(PL,MASC,HUM)	krótkometrażowych
Inflect krótkometrażowy | ADJ;DAT(PL)	krótkometrażowym
Inflect krótkometrażowy | ADJ;ESS(SG,MASC)	krótkometrażowym
Inflect krótkometrażowy | ADJ;ESS(SG,NEUT)	krótkometrażowym
Inflect krótkometrażowy | ADJ;INS(SG,NEUT)	krótkometrażowym
Inflect krótkometrażowy | ADJ;INS(PL)	krótkometrażowymi
Inflect epitafium | N;ESS(PL)	epitafiach
Inflect epitafium | N;INS(PL)	epitafiami
Inflect epitafium | N;ACC(PL)	epitafia
Inflect epitafium | N;NOM(PL)	epitafia
Inflect epitafium | N;GEN(PL)	epitafiów
Inflect epitafium | N;ACC(SG)	epitafium
Inflect epitafium | N;ESS(SG)	epitafium
Inflect epitafium | N;GEN(SG)	epitafium
Inflect epitafium | N;INS(SG)	epitafium
Inflect epitafium | N;NOM(SG)	epitafium
Inflect epitafium | N;VOC(SG)	epitafium
Inflect jerzyk | N;ACC(SG)	jerzyka
Inflect jerzyk | N;GEN(SG)	jerzyka
Inflect jerzyk | N;INS(SG)	jerzykiem
Inflect jerzyk | N;ACC(PL)	jerzyki
Inflect jerzyk | N;NOM(PL)	jerzyki
Inflect jerzyk | N;NOM(SG)	jerzyk
Inflect jerzyk | N;DAT(PL)	jerzykom
Inflect jerzyk | N;DAT(SG)	jerzykowi
Inflect jerzyk | N;GEN(PL)	jerzyków
Inflect jerzyk | N;ESS(SG)	jerzyku
Inflect jerzyk | N;VOC(SG)	jerzyku
Inflect rzeczoznawca | N;ESS(PL)	rzeczoznawcach
Inflect rzeczoznawca | N;INS(PL)	rzeczoznawcami
Inflect rzeczoznawca | N;NOM(SG)	rzeczoznawca
Inflect rzeczoznawca | N;ACC(SG)	rzeczoznawcę
Inflect rzeczoznawca | N;DAT(PL)	rzeczoznawcom
Inflect rzeczoznawca | N;VOC(SG)	rzeczoznawco
Inflect rzeczoznawca | N;GEN(PL)	rzeczoznawców
Inflect rzeczoznawca | N;ESS(SG)	rzeczoznawcy
Inflect rzeczoznawca | N;NOM(PL)	rzeczoznawcy
Inflect rzeczoznawca | N;VOC(PL)	rzeczoznawcy
Inflect edykt | N;ESS(SG)	edykcie
Inflect edykt | N;ESS(PL)	edyktach
Inflect edykt | N;INS(PL)	edyktami
Inflect edykt | N;INS(SG)	edyktem
Inflect edykt | N;ACC(SG)	edykt
Inflect edykt | N;NOM(SG)	edykt
Inflect edykt | N;GEN(PL)	edyktów
Inflect edykt | N;GEN(SG)	edyktu
Inflect edykt | N;ACC(PL)	edykty
Inflect edykt | N;NOM(PL)	edykty
Inflect edykt | N;VOC(PL)	edykty
Inflect brzoza | N;ESS(PL)	brzozach
Inflect brzoza | N;INS(SG)	brzozą
Inflect brzoza | N;NOM(SG)	brzoza
Inflect brzoza | N;ESS(SG)	brzozie
Inflect brzoza | N;DAT(PL)	brzozom
Inflect brzoza | N;ACC(PL)	brzozy
Inflect brzoza | N;GEN(SG)	brzozy
Inflect brzoza | N;NOM(PL)	brzozy
Inflect wiciokrzew | N;ESS(PL)	wiciokrzewach
Inflect wiciokrzew | N;INS(PL)	wiciokrzewami
Inflect wiciokrzew | N;INS(SG)	wiciokrzewem
Inflect wiciokrzew | N;VOC(SG)	wiciokrzewie
Inflect wiciokrzew | N;ACC(SG)	wiciokrzew
Inflect wiciokrzew | N;DAT(PL)	wiciokrzewom
Inflect wiciokrzew | N;GEN(PL)	wiciokrzewów
Inflect wiciokrzew | N;ACC(PL)	wiciokrzewy
Inflect wiciokrzew | N;VOC(PL)	wiciokrzewy
Inflect bór | N;GEN(SG)	boru
Inflect bór | N;ACC(PL)	bory
Inflect bór | N;NOM(PL)	bory
Inflect bór | N;VOC(PL)	bory
Inflect kieszonkowiec | N;ESS(PL)	kieszonkowcach
Inflect kieszonkowiec | N;INS(PL)	kieszonkowcami
Inflect kieszonkowiec | N;INS(SG)	kieszonkowcem
Inflect kieszonkowiec | N;DAT(PL)	kieszonkowcom
Inflect kieszonkowiec | N;DAT(SG)	kieszonkowcowi
Inflect kieszonkowiec | N;ACC(PL)	kieszonkowców
Inflect kieszonkowiec | N;GEN(PL)	kieszonkowców
Inflect kieszonkowiec | N;VOC(SG)	kieszonkowcu
Inflect kieszonkowiec | N;NOM(PL)	kieszonkowcy
Inflect kieszonkowiec | N;VOC(PL)	kieszonkowcy
Inflect kieszonkowiec | N;NOM(SG)	kieszonkowiec
Inflect nawóz | N;INS(PL)	nawozami
Inflect nawóz | N;INS(SG)	nawozem
Inflect nawóz | N;ESS(SG)	nawozie
Inflect nawóz | N;VOC(SG)	nawozie
Inflect nawóz | N;ACC(SG)	nawóz
Inflect nawóz | N;NOM(SG)	nawóz
Inflect nawóz | N;DAT(PL)	nawozom
Inflect nawóz | N;GEN(SG)	nawozu
Inflect nawóz | N;ACC(PL)	nawozy
Inflect nawóz | N;VOC(PL)	nawozy
Inflect praporządek | N;ACC(SG)	praporządek
Inflect praporządek | N;NOM(SG)	praporządek
Inflect praporządek | N;INS(PL)	praporządkami
Inflect praporządek | N;INS(SG)	praporządkiem
Inflect praporządek | N;VOC(PL)	praporządki
Inflect praporządek | N;DAT(SG)	praporządkowi
Inflect praporządek | N;GEN(PL)	praporządków
Inflect praporządek | N;ESS(SG)	praporządku
Inflect praporządek | N;GEN(SG)	praporządku
Inflect praporządek | N;VOC(SG)	praporządku
Inflect dżuma | N;ESS(PL)	dżumach
Inflect dżuma | N;INS(SG)	dżumą
Inflect dżuma | N;NOM(SG)	dżuma
Inflect dżuma | N;ACC(SG)	dżumę
Inflect dżuma | N;ESS(SG)	dżumie
Inflect dżuma | N;GEN(PL)	dżum
Inflect dżuma | N;DAT(PL)	dżumom
Inflect dżuma | N;VOC(SG)	dżumo
Inflect dżuma | N;ACC(PL)	dżumy
Inflect dżuma | N;GEN(SG)	dżumy
Inflect dżuma | N;NOM(PL)	dżumy
Inflect uciekanie | N;INS(SG)	uciekaniem
Inflect uciekanie | N;ACC(SG)	uciekanie
Inflect uciekanie | N;DAT(SG)	uciekaniu
Inflect sad | N;ESS(SG)	sadzie
Inflect radiolog | N;NOM(PL)	radiolodzy
Inflect radiolog | N;ESS(PL)	radiologach
Inflect radiolog | N;INS(PL)	radiologami
Inflect radiolog | N;ACC(SG)	radiologa
Inflect radiolog | N;GEN(SG)	radiologa
Inflect radiolog | N;INS(SG)	radiologiem
Inflect radiolog | N;NOM(SG)	radiolog
Inflect radiolog | N;DAT(PL)	radiologom
Inflect radiolog | N;DAT(SG)	radiologowi
Inflect radiolog | N;ACC(PL)	radiologów
Inflect radiolog | N;GEN(PL)	radiologów
Inflect radiolog | N;VOC(SG)	radiologu
Inflect baran | N;GEN(SG)	barana
Inflect baran | N;ESS(SG)	baranie
Inflect baran | N;VOC(SG)	baranie
Inflect baran | N;NOM(SG)	baran
Inflect baran | N;DAT(SG)	baranowi
Inflect baran | N;ACC(PL)	barany
Inflect baran | N;VOC(PL)	barany
Inflect półka | N;INS(PL)	półkami
Inflect brzuszek | N;INS(PL)	brzuszkami
Inflect brzuszek | N;GEN(SG)	brzuszka
Inflect brzuszek | N;ACC(PL)	brzuszki
Inflect brzuszek | N;NOM(PL)	brzuszki
Inflect brzuszek | N;DAT(PL)	brzuszkom
Inflect brzuszek | N;DAT(SG)	brzuszkowi
Inflect brzuszek | N;GEN(PL)	brzuszków
Inflect brzuszek | N;VOC(SG)	brzuszku
Inflect żerdka | N;DAT(SG)	żerdce
Inflect żerdka | N;ESS(SG)	żerdce
Inflect żerdka | N;ESS(PL)	żerdkach
Inflect żerdka | N;INS(PL)	żerdkami
Inflect żerdka | N;INS(SG)	żerdką
Inflect żerdka | N;NOM(SG)	żerdka
Inflect żerdka | N;GEN(SG)	żerdki
Inflect żerdka | N;NOM(PL)	żerdki
Inflect żerdka | N;VOC(PL)	żerdki
Inflect żerdka | N;DAT(PL)	żerdkom
Inflect żerdka | N;VOC(SG)	żerdko
Inflect kształt | N;ESS(SG)	kształcie
Inflect kształt | N;VOC(SG)	kształcie
Inflect kształt | N;ESS(PL)	kształtach
Inflect kształt | N;INS(PL)	kształtami
Inflect kształt | N;INS(SG)	kształtem
Inflect kształt | N;NOM(SG)	kształt
Inflect kształt | N;DAT(PL)	kształtom
Inflect kształt | N;DAT(SG)	kształtowi
Inflect kształt | N;GEN(PL)	kształtów
Inflect kształt | N;GEN(SG)	kształtu
Inflect kształt | N;NOM(PL)	kształty
Inflect kształt | N;VOC(PL)	kształty
Inflect pokrzywa | N;INS(PL)	pokrzywami
Inflect pokrzywa | N;INS(SG)	pokrzywą
Inflect pokrzywa | N;ACC(SG)	pokrzywę
Inflect pokrzywa | N;DAT(SG)	pokrzywie
Inflect pokrzywa | N;GEN(PL)	pokrzyw
Inflect pokrzywa | N;VOC(SG)	pokrzywo
Inflect pokrzywa | N;NOM(PL)	pokrzywy
Inflect gruszka | N;DAT(SG)	gruszce
Inflect gruszka | N;ESS(SG)	gruszce
Inflect gruszka | N;ESS(PL)	gruszkach
Inflect gruszka | N;INS(PL)	gruszkami
Inflect gruszka | N;INS(SG)	gruszką
Inflect gruszka | N;NOM(SG)	gruszka
Inflect gruszka | N;ACC(SG)	gruszkę
Inflect gruszka | N;ACC(PL)	gruszki
Inflect gruszka | N;GEN(SG)	gruszki
Inflect gruszka | N;VOC(PL)	gruszki
Inflect gruszka | N;DAT(PL)	gruszkom
Inflect arsen | N;INS(SG)	arsenem
Inflect arsen | N;ESS(SG)	arsenie
Inflect arsen | N;ACC(SG)	arsen
Inflect arsen | N;DAT(SG)	arsenowi
Inflect arsen | N;GEN(SG)	arsenu
Inflect obszerny | ADJ;ACC(SG,FEM)	obszerną
Inflect obszerny | ADJ;INS(SG,FEM)	obszerną
Inflect obszerny | ADJ;NOM(SG,FEM)	obszerna
Inflect obszerny | ADJ;ACC(PL)	obszerne
Inflect obszerny | ADJ;ACC(SG,NEUT)	obszerne
Inflect obszerny | ADJ;NOM(SG,NEUT)	obszerne
Inflect obszerny | ADJ;NOM(PL)	obszerne
Inflect obszerny | ADJ;ACC(SG,MASC,ANIM)	obszernego
Inflect obszerny | ADJ;GEN(SG,MASC)	obszernego
Inflect obszerny | ADJ;ACC(SG,MASC,HUM)	obszernego
Inflect obszerny | ADJ;DAT(SG,FEM)	obszernej
Inflect obszerny | ADJ;GEN(SG,FEM)	obszernej
Inflect obszerny | ADJ;DAT(SG,NEUT)	obszernemu
Inflect obszerny | ADJ;ACC(SG,MASC,INAN)	obszerny
Inflect obszerny | ADJ;NOM(SG,MASC)	obszerny
Inflect obszerny | ADJ;GEN(PL)	obszernych
Inflect obszerny | ADJ;DAT(PL)	obszernym
Inflect obszerny | ADJ;ESS(SG,MASC)	obszernym
Inflect obszerny | ADJ;INS(SG,MASC)	obszernym
Inflect obszerny | ADJ;ESS(SG,NEUT)	obszernym
Inflect obszerny | ADJ;INS(SG,NEUT)	obszernym
Inflect obszerny | ADJ;INS(PL)	obszernymi
Inflect cycek | N;ACC(SG)	cycek
Inflect cycek | N;ESS(PL)	cyckach
Inflect cycek | N;INS(PL)	cyckami
Inflect cycek | N;GEN(SG)	cycka
Inflect cycek | N;INS(SG)	cyckiem
Inflect cycek | N;ACC(PL)	cycki
Inflect cycek | N;NOM(PL)	cycki
Inflect cycek | N;DAT(PL)	cyckom
Inflect cycek | N;DAT(SG)	cyckowi
Inflect cycek | N;GEN(PL)	cycków
Inflect cycek | N;ESS(SG)	cycku
Inflect cycek | N;VOC(SG)	cycku
Inflect zaświaty | N;ESS(SG)	zaświatach
Inflect zaświaty | N;INS(SG)	zaświatami
Inflect zaświaty | N;DAT(SG)	zaświatom
Inflect zaświaty | N;GEN(SG)	zaświatów
Inflect zaświaty | N;ACC(SG)	zaświaty
Inflect zaświaty | N;NOM(SG)	zaświaty
Inflect zaświaty | N;VOC(SG)	zaświaty
Inflect kurek | N;ACC(SG)	kurek
Inflect kurek | N;NOM(SG)	kurek
Inflect kurek | N;ESS(PL)	kurkach
Inflect kurek | N;INS(PL)	kurkami
Inflect kurek | N;GEN(SG)	kurka
Inflect kurek | N;INS(SG)	kurkiem
Inflect kurek | N;ACC(PL)	kurki
Inflect kurek | N;NOM(PL)	kurki
Inflect kurek | N;VOC(PL)	kurki
Inflect kurek | N;DAT(PL)	kurkom
Inflect kurek | N;GEN(PL)	kurków
Inflect kurek | N;ESS(SG)	kurku
Inflect kurek | N;VOC(SG)	kurku
Inflect sosna | N;INS(SG)	sosną
Inflect sosna | N;NOM(SG)	sosna
Inflect sosna | N;DAT(SG)	sośnie
Inflect sosna | N;ESS(SG)	sośnie
Inflect sosna | N;ACC(PL)	sosny
Inflect sosna | N;GEN(SG)	sosny
Inflect sosna | N;NOM(PL)	sosny
Inflect sosna | N;VOC(PL)	sosny
Inflect amulet | N;ESS(SG)	amulecie
Inflect amulet | N;VOC(SG)	amulecie
Inflect amulet | N;ESS(PL)	amuletach
Inflect amulet | N;INS(PL)	amuletami
Inflect amulet | N;INS(SG)	amuletem
Inflect amulet | N;NOM(SG)	amulet
Inflect amulet | N;DAT(PL)	amuletom
Inflect amulet | N;GEN(PL)	amuletów
Inflect amulet | N;GEN(SG)	amuletu
Inflect amulet | N;VOC(PL)	amulety
Inflect pielgrzymka | N;DAT(SG)	pielgrzymce
Inflect pielgrzymka | N;ESS(SG)	pielgrzymce
Inflect pielgrzymka | N;GEN(PL)	pielgrzymek
Inflect pielgrzymka | N;ESS(PL)	pielgrzymkach
Inflect pielgrzymka | N;INS(PL)	pielgrzymkami
Inflect pielgrzymka | N;INS(SG)	pielgrzymką
Inflect pielgrzymka | N;NOM(SG)	pielgrzymka
Inflect pielgrzymka | N;ACC(SG)	pielgrzymkę
Inflect pielgrzymka | N;GEN(SG)	pielgrzymki
Inflect pielgrzymka | N;NOM(PL)	pielgrzymki
Inflect pielgrzymka | N;VOC(PL)	pielgrzymki
Inflect pielgrzymka | N;DAT(PL)	pielgrzymkom
Inflect pielgrzymka | N;VOC(SG)	pielgrzymko
Inflect dzięcielina | N;INS(PL)	dzięcielinami
Inflect dzięcielina | N;NOM(SG)	dzięcielina
Inflect dzięcielina | N;ACC(SG)	dzięcielinę
Inflect dzięcielina | N;DAT(SG)	dzięcielinie
Inflect dzięcielina | N;ESS(SG)	dzięcielinie
Inflect dzięcielina | N;DAT(PL)	dzięcielinom
Inflect dzięcielina | N;VOC(SG)	dzięcielino
Inflect dzięcielina | N;GEN(SG)	dzięcieliny
Inflect dzięcielina | N;NOM(PL)	dzięcieliny
Inflect dzięcielina | N;VOC(PL)	dzięcieliny
Inflect łysy | ADJ;ACC(SG,FEM)	łysą
Inflect łysy | ADJ;INS(SG,FEM)	łysą
Inflect łysy | ADJ;NOM(SG,FEM)	łysa
Inflect łysy | ADJ;ACC(PL)	łyse
Inflect łysy | ADJ;ACC(SG,NEUT)	łyse
Inflect łysy | ADJ;NOM(SG,NEUT)	łyse
Inflect łysy | ADJ;NOM(PL)	łyse
Inflect łysy | ADJ;ACC(SG,MASC,ANIM)	łysego
Inflect łysy | ADJ;GEN(SG,MASC)	łysego
Inflect łysy | ADJ;ACC(SG,MASC,HUM)	łysego
Inflect łysy | ADJ;DAT(SG,FEM)	łysej
Inflect łysy | ADJ;ESS(SG,FEM)	łysej
Inflect łysy | ADJ;DAT(SG,MASC)	łysemu
Inflect łysy | ADJ;DAT(SG,NEUT)	łysemu
Inflect łysy | ADJ;ACC(SG,MASC,INAN)	łysy
Inflect łysy | ADJ;NOM(SG,MASC)	łysy
Inflect łysy | ADJ;ESS(PL)	łysych
Inflect łysy | ADJ;GEN(PL)	łysych
Inflect łysy | ADJ;DAT(PL)	łysym
Inflect łysy | ADJ;ESS(SG,MASC)	łysym
Inflect łysy | ADJ;ESS(SG,NEUT)	łysym
Inflect łysy | ADJ;INS(PL)	łysymi
Inflect socjalista | N;ESS(SG)	socjaliście
Inflect socjalista | N;NOM(PL)	socjaliści
Inflect socjalista | N;ESS(PL)	socjalistach
Inflect socjalista | N;INS(SG)	socjalistą
Inflect socjalista | N;ACC(SG)	socjalistę
Inflect socjalista | N;DAT(PL)	socjalistom
Inflect socjalista | N;VOC(SG)	socjalisto
Inflect socjalista | N;ACC(PL)	socjalistów
Inflect socjalista | N;GEN(PL)	socjalistów
Inflect socjalista | N;GEN(SG)	socjalisty
Inflect cukiereczek | N;NOM(SG)	cukiereczek
Inflect cukiereczek | N;ESS(PL)	cukiereczkach
Inflect cukiereczek | N;INS(PL)	cukiereczkami
Inflect cukiereczek | N;GEN(SG)	cukiereczka
Inflect cukiereczek | N;INS(SG)	cukiereczkiem
Inflect cukiereczek | N;VOC(PL)	cukiereczki
Inflect cukiereczek | N;DAT(PL)	cukiereczkom
Inflect cukiereczek | N;DAT(SG)	cukiereczkowi
Inflect cukiereczek | N;GEN(PL)	cukiereczków
Inflect cukiereczek | N;ESS(SG)	cukiereczku
Inflect cukiereczek | N;VOC(SG)	cukiereczku
Inflect hydrostatyczny | ADJ;ACC(SG,FEM)	hydrostatyczną
Inflect hydrostatyczny | ADJ;NOM(SG,FEM)	hydrostatyczna
Inflect hydrostatyczny | ADJ;ACC(PL)	hydrostatyczne
Inflect hydrostatyczny | ADJ;ACC(SG,NEUT)	hydrostatyczne
Inflect hydrostatyczny | ADJ;ACC(SG,MASC,ANIM)	hydrostatycznego
Inflect hydrostatyczny | ADJ;ACC(SG,MASC,HUM)	hydrostatycznego
Inflect hydrostatyczny | ADJ;GEN(SG,NEUT)	hydrostatycznego
Inflect hydrostatyczny | ADJ;ESS(SG,FEM)	hydrostatycznej
Inflect hydrostatyczny | ADJ;GEN(SG,FEM)	hydrostatycznej
Inflect hydrostatyczny | ADJ;DAT(SG,MASC)	hydrostatycznemu
Inflect hydrostatyczny | ADJ;DAT(SG,NEUT)	hydrostatycznemu
Inflect hydrostatyczny | ADJ;NOM(PL,MASC,HUM)	hydrostatyczni
Inflect hydrostatyczny | ADJ;ACC(SG,MASC,INAN)	hydrostatyczny
Inflect hydrostatyczny | ADJ;NOM(SG,MASC)	hydrostatyczny
Inflect hydrostatyczny | ADJ;ESS(PL)	hydrostatycznych
Inflect hydrostatyczny | ADJ;DAT(PL)	hydrostatycznym
Inflect hydrostatyczny | ADJ;ESS(SG,MASC)	hydrostatycznym
Inflect hydrostatyczny | ADJ;INS(SG,NEUT)	hydrostatycznym
Inflect hydrostatyczny | ADJ;INS(PL)	hydrostatycznymi
Inflect tłumacz | N;ACC(SG)	tłumacza
Inflect tłumacz | N;GEN(SG)	tłumacza
Inflect tłumacz | N;INS(SG)	tłumaczem
Inflect tłumacz | N;VOC(PL)	tłumacze
Inflect tłumacz | N;DAT(PL)	tłumaczom
Inflect tłumacz | N;DAT(SG)	tłumaczowi
Inflect tłumacz | N;ESS(SG)	tłumaczu
Inflect tłumacz | N;VOC(SG)	tłumaczu
Inflect tłumacz | N;ACC(PL)	tłumaczy
Inflect tłumacz | N;GEN(PL)	tłumaczy
Inflect stadło | N;GEN(PL)	stadeł
Inflect stadło | N;ESS(PL)	stadłach
Inflect stadło | N;INS(PL)	stadłami
Inflect stadło | N;ACC(PL)	stadła
Inflect stadło | N;GEN(SG)	stadła
Inflect stadło | N;NOM(PL)	stadła
Inflect stadło | N;VOC(PL)	stadła
Inflect stadło | N;INS(SG)	stadłem
Inflect stadło | N;ESS(SG)	stadle
Inflect stadło | N;DAT(PL)	stadłom
Inflect stadło | N;NOM(SG)	stadło
Inflect stadło | N;VOC(SG)	stadło
Inflect wredniejszy | ADJ;NOM(PL,MASC,HUM)	wredniejsi
Inflect wredniejszy | ADJ;ACC(PL)	wredniejsze
Inflect wredniejszy | ADJ;ACC(SG,NEUT)	wredniejsze
Inflect wredniejszy | ADJ;NOM(SG,NEUT)	wredniejsze
Inflect wredniejszy | ADJ;NOM(PL)	wredniejsze
Inflect wredniejszy | ADJ;ACC(SG,MASC,ANIM)	wredniejszego
Inflect wredniejszy | ADJ;GEN(SG,MASC)	wredniejszego
Inflect wredniejszy | ADJ;DAT(SG,FEM)	wredniejszej
Inflect wredniejszy | ADJ;ESS(SG,FEM)	wredniejszej
Inflect wredniejszy | ADJ;GEN(SG,FEM)	wredniejszej
Inflect wredniejszy | ADJ;DAT(SG,MASC)	wredniejszemu
Inflect wredniejszy | ADJ;DAT(SG,NEUT)	wredniejszemu
Inflect wredniejszy | ADJ;ACC(SG,MASC,INAN)	wredniejszy
Inflect wredniejszy | ADJ;NOM(SG,MASC)	wredniejszy
Inflect wredniejszy | ADJ;ESS(PL)	wredniejszych
Inflect wredniejszy | ADJ;ACC(PL,MASC,HUM)	wredniejszych
Inflect wredniejszy | ADJ;DAT(PL)	wredniejszym
Inflect wredniejszy | ADJ;ESS(SG,MASC)	wredniejszym
Inflect wredniejszy | ADJ;ESS(SG,NEUT)	wredniejszym
Inflect wredniejszy | ADJ;INS(SG,NEUT)	wredniejszym
Inflect wredniejszy | ADJ;INS(PL)	wredniejszymi
Inflect wydostawać się | V;FUT;3;PL;MASC;HUM	będą wydostawali
Inflect wydostawać się | V;FUT;1;SG;FEM	będę wydostawała
Inflect wydostawać się | V;FUT;2;PL	będziecie wydostawały
Inflect wydostawać się | V;FUT;1;PL;MASC;HUM	będziemy wydostawali
Inflect wydostawać się | V;FUT;1;PL	będziemy wydostawały
Inflect wydostawać się | V;FUT;2;SG;FEM	będziesz wydostawała
Inflect wydostawać się | V;FUT;2;SG;MASC	będziesz wydostawał
Inflect wydostawać się | V;FUT;3;SG;FEM	będzie wydostawała
Inflect wydostawać się | V;FUT;3;SG;NEUT	będzie wydostawało
Inflect wydostawać się | V;FUT;3;SG;MASC	będzie wydostawał
Inflect wydostawać się | V;IMP;3;PL	niech wydostają
Inflect wydostawać się | V;IMP;3;SG	niech wydostaje
Inflect wydostawać się | V.PTCP;PST;ACT;PL	wydostające
Inflect wydostawać się | V.PTCP;PST;ACT;SG;NEUT	wydostające
Inflect wydostawać się | V.CVB	wydostając
Inflect wydostawać się | V;PRS;3;PL	wydostają
Inflect wydostawać się | V;PRS;2;PL	wydostajecie
Inflect wydostawać się | V;PRS;1;PL	wydostajemy
Inflect wydostawać się | V;PRS;2;SG	wydostajesz
Inflect wydostawać się | V;NFIN	wydostawać
Inflect wydostawać się | V;IMP;2;PL	wydostawajcie
Inflect wydostawać się | V;IMP;1;PL	wydostawajmy
Inflect wydostawać się | V;IMP;2;SG	wydostawaj
Inflect wydostawać się | V;COND;1;SG;FEM	wydostawałabym
Inflect wydostawać się | V;COND;2;SG;FEM	wydostawałabyś
Inflect wydostawać się | V;PST;1;SG;FEM	wydostawałam
Inflect wydostawać się | V;PST;3;SG;FEM	wydostawała
Inflect wydostawać się | V;COND;2;SG;MASC	wydostawałbyś
Inflect wydostawać się | V;PST;1;SG;MASC	wydostawałem
Inflect wydostawać się | V;PST;2;SG;MASC	wydostawałeś
Inflect wydostawać się | V;COND;2;PL;MASC;HUM	wydostawalibyście
Inflect wydostawać się | V;COND;1;PL;MASC;HUM	wydostawalibyśmy
Inflect wydostawać się | V;COND;3;PL;MASC;HUM	wydostawaliby
Inflect wydostawać się | V;PST;3;PL;MASC;HUM	wydostawali
Inflect wydostawać się | V;PST;3;SG;MASC	wydostawał
Inflect wydostawać się | V;COND;2;PL	wydostawałybyście
Inflect wydostawać się | V;COND;1;PL	wydostawałybyśmy
Inflect wydostawać się | V;PST;2;PL	wydostawałyście
Inflect wydostawać się | V;PST;1;PL	wydostawałyśmy
Inflect wydostawać się | V;PST;3;PL	wydostawały
Inflect wydostawać się | V.MSDR	wydostawanie
Inflect wydostawać się | V.PTCP;PST;PASS	wydostawano
Inflect trance | N;INS(SG)	trance'em
Inflect trance | N;NOM(SG)	trance
Inflect trance | N;GEN(SG)	trance'u
Inflect trance | N;ESS(SG)	transie
Inflect trance | N;VOC(SG)	transie
Inflect litewski | ADJ;NOM(PL,MASC,HUM)	litewscy
Inflect litewski | ADJ;ACC(SG,FEM)	litewską
Inflect litewski | ADJ;INS(SG,FEM)	litewską
Inflect litewski | ADJ;NOM(SG,FEM)	litewska
Inflect litewski | ADJ;ACC(SG,MASC,INAN)	litewski
Inflect litewski | ADJ;ESS(PL)	litewskich
Inflect litewski | ADJ;GEN(PL)	litewskich
Inflect litewski | ADJ;ACC(PL)	litewskie
Inflect litewski | ADJ;NOM(SG,NEUT)	litewskie
Inflect litewski | ADJ;ACC(SG,MASC,ANIM)	litewskiego
Inflect litewski | ADJ;GEN(SG,MASC)	litewskiego
Inflect litewski | ADJ;ACC(SG,MASC,HUM)	litewskiego
Inflect litewski | ADJ;GEN(SG,FEM)	litewskiej
Inflect litewski | ADJ;DAT(SG,NEUT)	litewskiemu
Inflect litewski | ADJ;DAT(PL)	litewskim
Inflect litewski | ADJ;ESS(SG,MASC)	litewskim
Inflect litewski | ADJ;INS(SG,MASC)	litewskim
Inflect litewski | ADJ;ESS(SG,NEUT)	litewskim
Inflect litewski | ADJ;INS(SG,NEUT)	litewskim
Inflect zwierzę | N;GEN(PL)	zwierząt
Inflect zwierzę | N;GEN(SG)	zwierzęcia
Inflect zwierzę | N;INS(SG)	zwierzęciem
Inflect zwierzę | N;DAT(SG)	zwierzęciu
Inflect zwierzę | N;ESS(SG)	zwierzęciu
Inflect zwierzę | N;NOM(SG)	zwierzę
Inflect zwierzę | N;VOC(SG)	zwierzę
Inflect zwierzę | N;ESS(PL)	zwierzętach
Inflect zwierzę | N;NOM(PL)	zwierzęta
Inflect zwierzę | N;VOC(PL)	zwierzęta
Inflect zwierzę | N;DAT(PL)	zwierzętom
Inflect antytrynitaryzm | N;INS(SG)	antytrynitaryzmem
Inflect antytrynitaryzm | N;ESS(SG)	antytrynitaryzmie
Inflect antytrynitaryzm | N;VOC(SG)	antytrynitaryzmie
Inflect antytrynitaryzm | N;ACC(SG)	antytrynitaryzm
Inflect antytrynitaryzm | N;NOM(SG)	antytrynitaryzm
Inflect szczawik | N;ESS(PL)	szczawikach
Inflect szczawik | N;INS(SG)	szczawikiem
Inflect szczawik | N;ACC(PL)	szczawiki
Inflect szczawik | N;NOM(PL)	szczawiki
Inflect szczawik | N;VOC(PL)	szczawiki
Inflect szczawik | N;ACC(SG)	szczawik
Inflect szczawik | N;NOM(SG)	szczawik
Inflect szczawik | N;DAT(PL)	szczawikom
Inflect szczawik | N;DAT(SG)	szczawikowi
Inflect szczawik | N;GEN(PL)	szczawików
Inflect szczawik | N;ESS(SG)	szczawiku
Inflect szczawik | N;GEN(SG)	szczawiku
Inflect szczawik | N;VOC(SG)	szczawiku
Inflect znaczny | ADJ;ACC(SG,FEM)	znaczną
Inflect znaczny | ADJ;INS(SG,FEM)	znaczną
Inflect znaczny | ADJ;NOM(SG,FEM)	znaczna
