Inflect odważny | ADJ;DAT(SG,NEUT)	odważnemu
Inflect odważny | ADJ;ACC(SG,MASC,INAN)	odważny
Inflect odważny | ADJ;NOM(SG,MASC)	odważny
Inflect odważny | ADJ;ESS(PL)	odważnych
Inflect odważny | ADJ;ACC(PL,MASC,HUM)	odważnych
Inflect odważny | ADJ;DAT(PL)	odważnym
Inflect odważny | ADJ;ESS(SG,MASC)	odważnym
Inflect odważny | ADJ;ESS(SG,NEUT)	odważnym
Inflect odważny | ADJ;INS(SG,NEUT)	odważnym
Inflect odważny | ADJ;INS(PL)	odważnymi
Inflect nagły przypadek | N;ACC(PL)	nagłe przypadki
Inflect nagły przypadek | N;NOM(PL)	nagłe przypadki
Inflect nagły przypadek | N;VOC(PL)	nagłe przypadki
Inflect nagły przypadek | N;ESS(PL)	nagłych przypadkach
Inflect nagły przypadek | N;GEN(PL)	nagłych przypadków
Inflect nagły przypadek | N;INS(PL)	nagłymi przypadkami
Inflect nagły przypadek | N;INS(SG)	nagłym przypadkiem
Inflect nagły przypadek | N;DAT(PL)	nagłym przypadkom
Inflect nagły przypadek | N;ESS(SG)	nagłym przypadku
Inflect nagły przypadek | N;ACC(SG)	nagły przypadek
Inflect nagły przypadek | N;NOM(SG)	nagły przypadek
Inflect nagły przypadek | N;VOC(SG)	nagły przypadku
Inflect tropik | N;ESS(PL)	tropikach
Inflect tropik | N;INS(SG)	tropikiem
Inflect tropik | N;ACC(PL)	tropiki
Inflect tropik | N;NOM(PL)	tropiki
Inflect tropik | N;VOC(PL)	tropiki
Inflect tropik | N;NOM(SG)	tropik
Inflect tropik | N;DAT(PL)	tropikom
Inflect tropik | N;DAT(SG)	tropikowi
Inflect tropik | N;GEN(PL)	tropików
Inflect tropik | N;VOC(SG)	tropiku
Inflect żarówka | N;INS(PL)	żarówkami
Inflect żarówka | N;INS(SG)	żarówką
Inflect żarówka | N;NOM(SG)	żarówka
Inflect żarówka | N;ACC(SG)	żarówkę
Inflect żarówka | N;ACC(PL)	żarówki
Inflect żarówka | N;GEN(SG)	żarówki
Inflect żarówka | N;NOM(PL)	żarówki
Inflect żarówka | N;DAT(PL)	żarówkom
Inflect żarówka | N;VOC(SG)	żarówko
Inflect modliszka | N;DAT(SG)	modliszce
Inflect modliszka | N;ESS(SG)	modliszce
Inflect modliszka | N;GEN(PL)	modliszek
Inflect modliszka | N;INS(PL)	modliszkami
Inflect modliszka | N;INS(SG)	modliszką
Inflect modliszka | N;NOM(SG)	modliszka
Inflect modliszka | N;ACC(SG)	modliszkę
Inflect modliszka | N;ACC(PL)	modliszki
Inflect modliszka | N;DAT(PL)	modliszkom
Inflect modliszka | N;VOC(SG)	modliszko
Inflect Arabka | N;ESS(SG)	Arabce
Inflect Arabka | N;ESS(PL)	Arabkach
Inflect Arabka | N;INS(PL)	Arabkami
Inflect Arabka | N;INS(SG)	Arabką
Inflect Arabka | N;NOM(PL)	Arabki
Inflect Arabka | N;DAT(PL)	Arabkom
Inflect Arabka | N;VOC(SG)	Arabko
Inflect bażyna | N;ESS(PL)	bażynach
Inflect bażyna | N;NOM(SG)	bażyna
Inflect bażyna | N;ACC(SG)	bażynę
Inflect bażyna | N;DAT(SG)	bażynie
Inflect bażyna | N;ESS(SG)	bażynie
Inflect bażyna | N;DAT(PL)	bażynom
Inflect bażyna | N;ACC(PL)	bażyny
Inflect bażyna | N;GEN(SG)	bażyny
Inflect bażyna | N;NOM(PL)	bażyny
Inflect nadzorca | N;ESS(PL)	nadzorcach
Inflect nadzorca | N;NOM(SG)	nadzorca
Inflect nadzorca | N;DAT(PL)	nadzorcom
Inflect nadzorca | N;VOC(SG)	nadzorco
Inflect nadzorca | N;GEN(PL)	nadzorców
Inflect nadzorca | N;GEN(SG)	nadzorcy
Inflect nadzorca | N;NOM(PL)	nadzorcy
Inflect nadzorca | N;VOC(PL)	nadzorcy
Inflect perliczka | N;DAT(SG)	perliczce
Inflect perliczka | N;GEN(PL)	perliczek
Inflect perliczka | N;ACC(SG)	perliczkę
Inflect perliczka | N;GEN(SG)	perliczki
Inflect perliczka | N;NOM(PL)	perliczki
Inflect perliczka | N;VOC(PL)	perliczki
Inflect perliczka | N;DAT(PL)	perliczkom
Inflect rezus | N;ESS(PL)	rezusach
Inflect rezus | N;INS(PL)	rezusami
Inflect rezus | N;ACC(SG)	rezusa
Inflect rezus | N;GEN(SG)	rezusa
Inflect rezus | N;INS(SG)	rezusem
Inflect rezus | N;VOC(SG)	rezusie
Inflect rezus | N;NOM(SG)	rezus
Inflect rezus | N;DAT(PL)	rezusom
Inflect rezus | N;GEN(PL)	rezusów
Inflect rezus | N;NOM(PL)	rezusy
Inflect rezus | N;VOC(PL)	rezusy
Inflect hadis | N;ESS(PL)	hadisach
Inflect hadis | N;INS(SG)	hadisem
Inflect hadis | N;ESS(SG)	hadisie
Inflect hadis | N;VOC(SG)	hadisie
Inflect hadis | N;ACC(SG)	hadis
Inflect hadis | N;DAT(PL)	hadisom
Inflect hadis | N;DAT(SG)	hadisowi
Inflect hadis | N;GEN(PL)	hadisów
Inflect hadis | N;GEN(SG)	hadisu
Inflect hadis | N;ACC(PL)	hadisy
Inflect hadis | N;NOM(PL)	hadisy
Inflect hadis | N;VOC(PL)	hadisy
Inflect wdowa | N;ESS(PL)	wdowach
Inflect wdowa | N;INS(SG)	wdową
Inflect wdowa | N;DAT(SG)	wdowie
Inflect wdowa | N;ESS(SG)	wdowie
Inflect wdowa | N;DAT(PL)	wdowom
Inflect wdowa | N;VOC(SG)	wdowo
Inflect wdowa | N;GEN(SG)	wdowy
Inflect wdowa | N;VOC(PL)	wdowy
Inflect lud | N;ESS(PL)	ludach
Inflect lud | N;INS(SG)	ludem
Inflect lud | N;NOM(SG)	lud
Inflect lud | N;DAT(PL)	ludom
Inflect lud | N;DAT(SG)	ludowi
Inflect lud | N;GEN(PL)	ludów
Inflect lud | N;GEN(SG)	ludu
Inflect lud | N;ACC(PL)	ludy
Inflect lud | N;NOM(PL)	ludy
Inflect lud | N;VOC(PL)	ludy
Inflect lud | N;VOC(SG)	ludzie
Inflect złożyć | V;IMP;3;PL	niech złożą
Inflect złożyć | V;IMP;1;SG	niech złożę
Inflect złożyć | V;IMP;3;SG	niech złoży
Inflect złożyć | V;FUT;3;PL	złożą
Inflect złożyć | V;IMP;2;PL	złóżcie
Inflect złożyć | V.MSDR	złożenie
Inflect złożyć | V.PTCP;PST;PASS;PL;MASC;HUM	złożeni
Inflect złożyć | V;IMP;1;PL	złóżmy
Inflect złożyć | V.PTCP;PST;PASS;SG;NEUT	złożone
Inflect złożyć | V.PTCP;PST;PASS	złożono
Inflect złożyć | V.PTCP;PST;PASS;SG;MASC	złożony
Inflect złożyć | V;IMP;2;SG	złóż
Inflect złożyć | V;FUT;2;PL	złożycie
Inflect złożyć | V;NFIN	złożyć
Inflect złożyć | V;COND;1;SG;FEM	złożyłabym
Inflect złożyć | V;COND;3;SG;FEM	złożyłaby
Inflect złożyć | V;PST;1;SG;FEM	złożyłam
Inflect złożyć | V;PST;2;SG;FEM	złożyłaś
Inflect złożyć | V;PST;3;SG;FEM	złożyła
Inflect złożyć | V;COND;1;SG;MASC	złożyłbym
Inflect złożyć | V;PST;2;SG;MASC	złożyłeś
Inflect złożyć | V;COND;2;PL;MASC;HUM	złożylibyście
Inflect złożyć | V;COND;3;PL;MASC;HUM	złożyliby
Inflect złożyć | V;PST;2;PL;MASC;HUM	złożyliście
Inflect złożyć | V;PST;1;PL;MASC;HUM	złożyliśmy
Inflect złożyć | V;PST;3;PL;MASC;HUM	złożyli
Inflect złożyć | V;COND;3;SG;NEUT	złożyłoby
Inflect złożyć | V;PST;3;SG;NEUT	złożyło
Inflect złożyć | V;COND;2;PL	złożyłybyście
Inflect złożyć | V;COND;1;PL	złożyłybyśmy
Inflect złożyć | V;COND;3;PL	złożyłyby
Inflect złożyć | V;PST;2;PL	złożyłyście
Inflect złożyć | V;PST;1;PL	złożyłyśmy
Inflect złożyć | V;PST;3;PL	złożyły
Inflect złożyć | V;FUT;2;SG	złożysz
Inflect złożyć | V;FUT;3;SG	złoży
Inflect złożyć | V.CVB;PST	złożywszy
Inflect brawura | N;ACC(SG)	brawurą
Inflect brawura | N;INS(SG)	brawurę
Inflect brawura | N;VOC(SG)	brawuro
Inflect brawura | N;GEN(SG)	brawury
Inflect brawura | N;DAT(SG)	brawurze
Inflect brawura | N;ESS(SG)	brawurze
Inflect granatowy | ADJ;ACC(SG,FEM)	granatową
Inflect granatowy | ADJ;NOM(SG,FEM)	granatowa
Inflect granatowy | ADJ;ACC(SG,NEUT)	granatowe
Inflect granatowy | ADJ;NOM(SG,NEUT)	granatowe
Inflect granatowy | ADJ;NOM(PL)	granatowe
Inflect granatowy | ADJ;ACC(SG,MASC,ANIM)	granatowego
Inflect granatowy | ADJ;GEN(SG,MASC)	granatowego
Inflect granatowy | ADJ;ACC(SG,MASC,HUM)	granatowego
Inflect granatowy | ADJ;GEN(SG,NEUT)	granatowego
Inflect granatowy | ADJ;DAT(SG,FEM)	granatowej
Inflect granatowy | ADJ;ESS(SG,FEM)	granatowej
Inflect granatowy | ADJ;GEN(SG,FEM)	granatowej
Inflect granatowy | ADJ;DAT(SG,MASC)	granatowemu
Inflect granatowy | ADJ;DAT(SG,NEUT)	granatowemu
Inflect granatowy | ADJ;NOM(PL,MASC,HUM)	granatowi
Inflect granatowy | ADJ;ACC(SG,MASC,INAN)	granatowy
Inflect granatowy | ADJ;NOM(SG,MASC)	granatowy
Inflect granatowy | ADJ;ESS(PL)	granatowych
Inflect granatowy | ADJ;GEN(PL)	granatowych
Inflect granatowy | ADJ;DAT(PL)	granatowym
Inflect granatowy | ADJ;ESS(SG,NEUT)	granatowym
Inflect granatowy | ADJ;INS(SG,NEUT)	granatowym
Inflect granatowy | ADJ;INS(PL)	granatowymi
Inflect turzyca | N;ESS(PL)	turzycach
Inflect turzyca | N;INS(PL)	turzycami
Inflect turzyca | N;INS(SG)	turzycą
Inflect turzyca | N;NOM(SG)	turzyca
Inflect turzyca | N;ACC(SG)	turzycę
Inflect turzyca | N;NOM(PL)	turzyce
Inflect turzyca | N;GEN(PL)	turzyc
Inflect turzyca | N;DAT(PL)	turzycom
Inflect turzyca | N;VOC(SG)	turzyco
Inflect turzyca | N;DAT(SG)	turzycy
Inflect turzyca | N;ESS(SG)	turzycy
Inflect turzyca | N;GEN(SG)	turzycy
Inflect korytarz | N;ESS(PL)	korytarzach
Inflect korytarz | N;INS(PL)	korytarzami
Inflect korytarz | N;GEN(SG)	korytarza
Inflect korytarz | N;INS(SG)	korytarzem
Inflect korytarz | N;ACC(PL)	korytarze
Inflect korytarz | N;NOM(PL)	korytarze
Inflect korytarz | N;VOC(PL)	korytarze
Inflect korytarz | N;ACC(SG)	korytarz
Inflect korytarz | N;NOM(SG)	korytarz
Inflect korytarz | N;DAT(PL)	korytarzom
Inflect korytarz | N;GEN(PL)	korytarzy
Inflect Murzyn | N;DAT(PL)	Murzynom
Inflect polietylen | N;INS(SG)	polietylenem
Inflect polietylen | N;VOC(SG)	polietylenie
Inflect polietylen | N;NOM(SG)	polietylen
Inflect polietylen | N;DAT(SG)	polietylenowi
Inflect polietylen | N;GEN(SG)	polietylenu
Inflect kawiarnia | N;ESS(PL)	kawiarniach
Inflect kawiarnia | N;INS(PL)	kawiarniami
Inflect kawiarnia | N;INS(SG)	kawiarnią
Inflect kawiarnia | N;NOM(SG)	kawiarnia
Inflect kawiarnia | N;ACC(PL)	kawiarnie
Inflect kawiarnia | N;ACC(SG)	kawiarnię
Inflect kawiarnia | N;NOM(PL)	kawiarnie
Inflect kawiarnia | N;VOC(PL)	kawiarnie
Inflect kawiarnia | N;DAT(SG)	kawiarni
Inflect kawiarnia | N;ESS(SG)	kawiarni
Inflect kawiarnia | N;GEN(PL)	kawiarni
Inflect kawiarnia | N;DAT(PL)	kawiarniom
Inflect kawiarnia | N;VOC(SG)	kawiarnio
Inflect golić się | V;FUT;3;PL;MASC;HUM	będą golili
Inflect golić się | V;FUT;3;PL	będą goliły
Inflect golić się | V;FUT;1;SG;MASC	będę golił
Inflect golić się | V;FUT;2;PL;MASC;HUM	będziecie golili
Inflect golić się | V;FUT;2;PL	będziecie goliły
Inflect golić się | V;FUT;3;SG;NEUT	będzie goliło
Inflect golić się | V;FUT;3;SG;MASC	będzie golił
Inflect golić się | V;FUT;2;SG;FEM	będziesz goliła
Inflect golić się | V.PTCP;PST;ACT;SG;FEM	goląca
Inflect golić się | V.PTCP;PST;ACT;PL	golące
Inflect golić się | V.PTCP;PST;ACT;SG;NEUT	golące
Inflect golić się | V.CVB	goląc
Inflect golić się | V.PTCP;PST;ACT;PL;MASC;HUM	golący
Inflect golić się | V;PRS;3;PL	golą
Inflect golić się | V;IMP;2;PL	gólcie
Inflect golić się | V.MSDR	golenie
Inflect golić się | V;PRS;1;SG	golę
Inflect golić się | V;NFIN	golić
Inflect golić się | V;COND;1;SG;FEM	goliłabym
Inflect golić się | V;COND;2;SG;FEM	goliłabyś
Inflect golić się | V;PST;2;SG;FEM	goliłaś
Inflect golić się | V;COND;2;SG;MASC	goliłbyś
Inflect golić się | V;COND;3;SG;MASC	goliłby
Inflect golić się | V;PST;1;SG;MASC	goliłem
Inflect golić się | V;PST;2;SG;MASC	goliłeś
Inflect golić się | V;COND;2;PL;MASC;HUM	golilibyście
Inflect golić się | V;COND;1;PL;MASC;HUM	golilibyśmy
Inflect golić się | V;COND;3;PL;MASC;HUM	goliliby
Inflect golić się | V;PST;3;PL;MASC;HUM	golili
Inflect golić się | V;COND;3;SG;NEUT	goliłoby
Inflect golić się | V;PST;3;SG;NEUT	goliło
Inflect golić się | V;PST;3;SG;MASC	golił
Inflect golić się | V;COND;3;PL	goliłyby
Inflect golić się | V;PST;2;PL	goliłyście
Inflect golić się | V;PST;1;PL	goliłyśmy
Inflect golić się | V;PST;3;PL	goliły
Inflect golić się | V;PRS;1;PL	golimy
Inflect golić się | V;PRS;2;SG	golisz
Inflect golić się | V;IMP;3;PL	niech golą
Inflect golić się | V;IMP;3;SG	niech goli
Inflect najciaśniejszy | ADJ;NOM(PL,MASC,HUM)	najciaśniejsi
Inflect najciaśniejszy | ADJ;ACC(SG,FEM)	najciaśniejszą
Inflect najciaśniejszy | ADJ;INS(SG,FEM)	najciaśniejszą
Inflect najciaśniejszy | ADJ;ACC(SG,NEUT)	najciaśniejsze
Inflect najciaśniejszy | ADJ;NOM(SG,NEUT)	najciaśniejsze
Inflect najciaśniejszy | ADJ;NOM(PL)	najciaśniejsze
Inflect najciaśniejszy | ADJ;ACC(SG,MASC,ANIM)	najciaśniejszego
Inflect najciaśniejszy | ADJ;GEN(SG,MASC)	najciaśniejszego
Inflect najciaśniejszy | ADJ;ACC(SG,MASC,HUM)	najciaśniejszego
Inflect najciaśniejszy | ADJ;GEN(SG,NEUT)	najciaśniejszego
Inflect najciaśniejszy | ADJ;DAT(SG,FEM)	najciaśniejszej
Inflect najciaśniejszy | ADJ;ESS(SG,FEM)	najciaśniejszej
Inflect najciaśniejszy | ADJ;GEN(SG,FEM)	najciaśniejszej
Inflect najciaśniejszy | ADJ;DAT(SG,NEUT)	najciaśniejszemu
Inflect najciaśniejszy | ADJ;ACC(SG,MASC,INAN)	najciaśniejszy
Inflect najciaśniejszy | ADJ;NOM(SG,MASC)	najciaśniejszy
Inflect najciaśniejszy | ADJ;ESS(PL)	najciaśniejszych
Inflect najciaśniejszy | ADJ;GEN(PL)	najciaśniejszych
Inflect najciaśniejszy | ADJ;ACC(PL,MASC,HUM)	najciaśniejszych
Inflect najciaśniejszy | ADJ;DAT(PL)	najciaśniejszym
Inflect najciaśniejszy | ADJ;INS(SG,MASC)	najciaśniejszym
Inflect najciaśniejszy | ADJ;ESS(SG,NEUT)	najciaśniejszym
Inflect najciaśniejszy | ADJ;INS(SG,NEUT)	najciaśniejszym
Inflect najciaśniejszy | ADJ;INS(PL)	najciaśniejszymi
Inflect feministyczny | ADJ;ACC(SG,FEM)	feministyczną
Inflect feministyczny | ADJ;INS(SG,FEM)	feministyczną
Inflect feministyczny | ADJ;NOM(SG,FEM)	feministyczna
Inflect feministyczny | ADJ;ACC(PL)	feministyczne
Inflect feministyczny | ADJ;ACC(SG,NEUT)	feministyczne
Inflect feministyczny | ADJ;NOM(SG,NEUT)	feministyczne
Inflect feministyczny | ADJ;NOM(PL)	feministyczne
Inflect feministyczny | ADJ;GEN(SG,MASC)	feministycznego
Inflect feministyczny | ADJ;ESS(SG,FEM)	feministycznej
Inflect feministyczny | ADJ;GEN(SG,FEM)	feministycznej
Inflect feministyczny | ADJ;DAT(SG,MASC)	feministycznemu
Inflect feministyczny | ADJ;DAT(SG,NEUT)	feministycznemu
Inflect feministyczny | ADJ;NOM(PL,MASC,HUM)	feministyczni
Inflect feministyczny | ADJ;ACC(SG,MASC,INAN)	feministyczny
Inflect feministyczny | ADJ;NOM(SG,MASC)	feministyczny
Inflect feministyczny | ADJ;ESS(PL)	feministycznych
Inflect feministyczny | ADJ;GEN(PL)	feministycznych
Inflect feministyczny | ADJ;DAT(PL)	feministycznym
Inflect feministyczny | ADJ;ESS(SG,MASC)	feministycznym
Inflect feministyczny | ADJ;INS(SG,MASC)	feministycznym
Inflect feministyczny | ADJ;ESS(SG,NEUT)	feministycznym
Inflect feministyczny | ADJ;INS(SG,NEUT)	feministycznym
Inflect feministyczny | ADJ;INS(PL)	feministycznymi
Inflect jeżyk | N;INS(SG)	jeżykiem
Inflect śląski | ADJ;NOM(PL,MASC,HUM)	śląscy
Inflect śląski | ADJ;ACC(SG,FEM)	śląską
Inflect śląski | ADJ;INS(SG,FEM)	śląską
Inflect śląski | ADJ;NOM(SG,FEM)	śląska
Inflect śląski | ADJ;ACC(SG,MASC,INAN)	śląski
Inflect śląski | ADJ;NOM(SG,MASC)	śląski
Inflect śląski | ADJ;ESS(PL)	śląskich
Inflect śląski | ADJ;GEN(PL)	śląskich
Inflect śląski | ADJ;ACC(SG,NEUT)	śląskie
Inflect śląski | ADJ;NOM(SG,NEUT)	śląskie
Inflect śląski | ADJ;NOM(PL)	śląskie
Inflect śląski | ADJ;GEN(SG,MASC)	śląskiego
Inflect śląski | ADJ;ACC(SG,MASC,HUM)	śląskiego
Inflect śląski | ADJ;GEN(SG,NEUT)	śląskiego
Inflect śląski | ADJ;DAT(SG,FEM)	śląskiej
Inflect śląski | ADJ;ESS(SG,FEM)	śląskiej
Inflect śląski | ADJ;GEN(SG,FEM)	śląskiej
Inflect śląski | ADJ;DAT(SG,MASC)	śląskiemu
Inflect śląski | ADJ;DAT(PL)	śląskim
Inflect śląski | ADJ;ESS(SG,MASC)	śląskim
Inflect śląski | ADJ;INS(SG,NEUT)	śląskim
Inflect semantyczny | ADJ;INS(SG,FEM)	semantyczną
Inflect semantyczny | ADJ;NOM(SG,FEM)	semantyczna
Inflect semantyczny | ADJ;ACC(PL)	semantyczne
Inflect semantyczny | ADJ;ACC(SG,NEUT)	semantyczne
Inflect semantyczny | ADJ;NOM(SG,NEUT)	semantyczne
Inflect semantyczny | ADJ;ACC(SG,MASC,ANIM)	semantycznego
Inflect semantyczny | ADJ;GEN(SG,MASC)	semantycznego
Inflect semantyczny | ADJ;ACC(SG,MASC,HUM)	semantycznego
Inflect semantyczny | ADJ;GEN(SG,NEUT)	semantycznego
Inflect semantyczny | ADJ;DAT(SG,FEM)	semantycznej
Inflect semantyczny | ADJ;ESS(SG,FEM)	semantycznej
Inflect semantyczny | ADJ;GEN(SG,FEM)	semantycznej
Inflect semantyczny | ADJ;ACC(SG,MASC,INAN)	semantyczny
Inflect semantyczny | ADJ;DAT(PL)	semantycznym
Inflect semantyczny | ADJ;INS(SG,MASC)	semantycznym
Inflect semantyczny | ADJ;ESS(SG,NEUT)	semantycznym
Inflect semantyczny | ADJ;INS(PL)	semantycznymi
Inflect randka | N;DAT(SG)	randce
Inflect randka | N;ESS(SG)	randce
Inflect randka | N;GEN(PL)	randek
Inflect randka | N;ESS(PL)	randkach
Inflect randka | N;INS(PL)	randkami
Inflect randka | N;INS(SG)	randką
Inflect randka | N;ACC(PL)	randki
Inflect randka | N;GEN(SG)	randki
Inflect randka | N;NOM(PL)	randki
Inflect randka | N;VOC(PL)	randki
Inflect randka | N;DAT(PL)	randkom
Inflect randka | N;VOC(SG)	randko
Inflect najpoważniejszy | ADJ;NOM(PL,MASC,HUM)	najpoważniejsi
Inflect najpoważniejszy | ADJ;ACC(SG,FEM)	najpoważniejszą
Inflect najpoważniejszy | ADJ;INS(SG,FEM)	najpoważniejszą
Inflect najpoważniejszy | ADJ;NOM(SG,FEM)	najpoważniejsza
Inflect najpoważniejszy | ADJ;ACC(PL)	najpoważniejsze
Inflect najpoważniejszy | ADJ;ACC(SG,NEUT)	najpoważniejsze
Inflect najpoważniejszy | ADJ;NOM(PL)	najpoważniejsze
Inflect najpoważniejszy | ADJ;ACC(SG,MASC,ANIM)	najpoważniejszego
Inflect najpoważniejszy | ADJ;GEN(SG,MASC)	najpoważniejszego
Inflect najpoważniejszy | ADJ;GEN(SG,NEUT)	najpoważniejszego
Inflect najpoważniejszy | ADJ;GEN(SG,FEM)	najpoważniejszej
Inflect najpoważniejszy | ADJ;DAT(SG,MASC)	najpoważniejszemu
Inflect najpoważniejszy | ADJ;DAT(SG,NEUT)	najpoważniejszemu
Inflect najpoważniejszy | ADJ;ACC(SG,MASC,INAN)	najpoważniejszy
Inflect najpoważniejszy | ADJ;NOM(SG,MASC)	najpoważniejszy
Inflect najpoważniejszy | ADJ;GEN(PL)	najpoważniejszych
Inflect najpoważniejszy | ADJ;DAT(PL)	najpoważniejszym
Inflect najpoważniejszy | ADJ;ESS(SG,MASC)	najpoważniejszym
Inflect najpoważniejszy | ADJ;INS(SG,MASC)	najpoważniejszym
Inflect najpoważniejszy | ADJ;INS(SG,NEUT)	najpoważniejszym
Inflect najpoważniejszy | ADJ;INS(PL)	najpoważniejszymi
Inflect alfabet | N;ESS(SG)	alfabecie
Inflect alfabet | N;VOC(SG)	alfabecie
Inflect alfabet | N;ESS(PL)	alfabetach
Inflect alfabet | N;INS(PL)	alfabetami
Inflect alfabet | N;INS(SG)	alfabetem
Inflect alfabet | N;ACC(SG)	alfabet
Inflect alfabet | N;NOM(SG)	alfabet
Inflect alfabet | N;DAT(PL)	alfabetom
Inflect alfabet | N;GEN(PL)	alfabetów
Inflect alfabet | N;ACC(PL)	alfabety
Inflect alfabet | N;NOM(PL)	alfabety
Inflect alfabet | N;VOC(PL)	alfabety
Inflect apsyda | N;ESS(PL)	apsydach
Inflect apsyda | N;INS(PL)	apsydami
Inflect apsyda | N;INS(SG)	apsydą
Inflect apsyda | N;NOM(SG)	apsyda
Inflect apsyda | N;GEN(PL)	apsyd
Inflect apsyda | N;DAT(PL)	apsydom
Inflect apsyda | N;VOC(SG)	apsydo
Inflect apsyda | N;NOM(PL)	apsydy
Inflect apsyda | N;DAT(SG)	apsydzie
Inflect apsyda | N;ESS(SG)	apsydzie
Inflect potok | N;ESS(PL)	potokach
Inflect potok | N;INS(PL)	potokami
Inflect potok | N;INS(SG)	potokiem
Inflect potok | N;ACC(PL)	potoki
Inflect potok | N;NOM(PL)	potoki
Inflect potok | N;VOC(PL)	potoki
Inflect potok | N;ACC(SG)	potok
Inflect potok | N;NOM(SG)	potok
Inflect potok | N;DAT(PL)	potokom
Inflect potok | N;DAT(SG)	potokowi
Inflect potok | N;ESS(SG)	potoku
Inflect potok | N;VOC(SG)	potoku
Inflect plotka | N;NOM(SG)	plotka
Inflect bluszcz | N;ESS(PL)	bluszczach
Inflect bluszcz | N;INS(PL)	bluszczami
Inflect bluszcz | N;INS(SG)	bluszczem
Inflect bluszcz | N;NOM(PL)	bluszcze
Inflect bluszcz | N;VOC(PL)	bluszcze
Inflect bluszcz | N;ACC(SG)	bluszcz
Inflect bluszcz | N;NOM(SG)	bluszcz
Inflect bluszcz | N;DAT(PL)	bluszczom
Inflect bluszcz | N;ESS(SG)	bluszczu
Inflect bluszcz | N;GEN(SG)	bluszczu
Inflect bluszcz | N;GEN(PL)	bluszczy
Inflect cenić | V;FUT;1;SG;FEM	będę ceniła
Inflect cenić | V;FUT;3;SG;FEM	będzie ceniła
Inflect cenić | V;FUT;3;SG;NEUT	będzie ceniło
Inflect cenić | V;FUT;3;SG;MASC	będzie cenił
Inflect cenić | V;FUT;1;PL	będziemy ceniły
Inflect cenić | V;FUT;2;SG;FEM	będziesz ceniła
Inflect cenić | V;FUT;2;SG;MASC	będziesz cenił
Inflect cenić | V;IMP;2;PL	ceńcie
Inflect cenić | V.PTCP;PST;ACT;SG;FEM	ceniąca
Inflect cenić | V.PTCP;PST;ACT;PL	ceniące
Inflect cenić | V.PTCP;PST;ACT;SG;NEUT	ceniące
Inflect cenić | V.PTCP;PST;ACT;PL;MASC;HUM	ceniący
Inflect cenić | V;PRS;2;PL	cenicie
Inflect cenić | V;NFIN	cenić
Inflect cenić | V;PRS;1;SG	cenię
Inflect cenić | V;COND;1;SG;FEM	ceniłabym
Inflect cenić | V;COND;2;SG;FEM	ceniłabyś
Inflect cenić | V;COND;3;SG;FEM	ceniłaby
Inflect cenić | V;PST;1;SG;FEM	ceniłam
Inflect cenić | V;PST;2;SG;FEM	ceniłaś
Inflect cenić | V;PST;3;SG;FEM	ceniła
Inflect cenić | V;COND;1;SG;MASC	ceniłbym
Inflect cenić | V;COND;2;SG;MASC	ceniłbyś
Inflect cenić | V;COND;3;SG;MASC	ceniłby
Inflect cenić | V;PST;1;SG;MASC	ceniłem
Inflect cenić | V;PST;2;SG;MASC	ceniłeś
Inflect cenić | V;COND;2;PL;MASC;HUM	cenilibyście
Inflect cenić | V;COND;3;PL;MASC;HUM	ceniliby
Inflect cenić | V;PST;3;PL;MASC;HUM	cenili
Inflect cenić | V;COND;3;SG;NEUT	ceniłoby
Inflect cenić | V;PST;3;SG;NEUT	ceniło
Inflect cenić | V;PST;3;SG;MASC	cenił
Inflect cenić | V;COND;2;PL	ceniłybyście
Inflect cenić | V;COND;1;PL	ceniłybyśmy
Inflect cenić | V;COND;3;PL	ceniłyby
Inflect cenić | V;PST;2;PL	ceniłyście
Inflect cenić | V;PRS;1;PL	cenimy
Inflect cenić | V;PRS;2;SG	cenisz
Inflect cenić | V;IMP;1;PL	ceńmy
Inflect cenić | V;IMP;2;SG	ceń
Inflect cenić | V;IMP;3;PL	niech cenią
Inflect felieton | N;ESS(PL)	felietonach
Inflect felieton | N;INS(PL)	felietonami
Inflect felieton | N;INS(SG)	felietonem
Inflect felieton | N;VOC(SG)	felietonie
Inflect felieton | N;ACC(SG)	felieton
Inflect felieton | N;NOM(SG)	felieton
Inflect felieton | N;DAT(PL)	felietonom
Inflect felieton | N;DAT(SG)	felietonowi
Inflect felieton | N;GEN(PL)	felietonów
Inflect felieton | N;GEN(SG)	felietonu
Inflect felieton | N;ACC(PL)	felietony
Inflect felieton | N;NOM(PL)	felietony
Inflect felieton | N;VOC(PL)	felietony
Inflect zasada | N;INS(PL)	zasadami
Inflect zasada | N;INS(SG)	zasadą
Inflect zasada | N;GEN(PL)	zasad
Inflect zasada | N;VOC(SG)	zasado
Inflect zasada | N;ACC(PL)	zasady
Inflect zasada | N;GEN(SG)	zasady
Inflect zasada | N;NOM(PL)	zasady
Inflect zasada | N;VOC(PL)	zasady
Inflect zasada | N;DAT(SG)	zasadzie
Inflect hafn | N;INS(SG)	hafnem
Inflect hafn | N;ESS(SG)	hafnie
Inflect hafn | N;VOC(SG)	hafnie
Inflect hafn | N;NOM(SG)	hafn
Inflect hafn | N;GEN(SG)	hafnu
Inflect czosnkowy | ADJ;ACC(SG,FEM)	czosnkową
